,years,crop_type,geometry
105,2021,2,"POLYGON ((772155.532476733 1688414.9456657725, 772220.8313474312 1688400.8702830547, 772238.5542329627 1688364.983350586, 772246.0092273289 1688112.5272459541, 772188.4180959594 1688110.749369367, 772155.532476733 1688414.9456657725))"
106,2021,2,"POLYGON ((771152.1774800415 1686385.0598219975, 771190.5319933952 1686451.7118082189, 771380.595656703 1686375.9721147206, 771364.8694337552 1686341.689506998, 771253.2110220925 1686320.909043667, 771152.1774800415 1686385.0598219975))"
107,2021,2,"POLYGON ((774358.558766479 1683901.1820496467, 774313.3363474291 1683861.2373776361, 774274.8866647503 1683903.967028702, 774313.0910961722 1683937.2971711918, 774358.558766479 1683901.1820496467))"
108,2021,1,"POLYGON ((771131.982469717 1685288.8603257781, 771204.649554631 1685288.926884024, 771249.7734273538 1685272.5102141118, 771240.549141163 1685168.6635968147, 771213.4531661291 1685169.235470657, 771213.6916426469 1685148.6452862937, 771180.9669922793 1685143.2841297148, 771131.982469717 1685288.8603257781))"
109,2021,2,"POLYGON ((774041.0363981809 1684080.8141685128, 774065.1880210035 1684093.1647761995, 774045.9953993529 1684143.9808136346, 774117.0474387035 1684163.0802122203, 774133.2201362719 1684113.1146141947, 774080.0954663547 1684096.2177781048, 774100.5171802433 1684032.2408091447, 774116.0696068036 1684035.3013722398, 774157.4740945514 1684043.203784687, 774178.2379390784 1683986.7596026035, 774116.560288197 1683929.0188171137, 774054.8260045301 1684023.1812012566, 774041.0363981809 1684080.8141685128))"
110,2021,2,"POLYGON ((772775.3044470765 1683376.8395927914, 772783.6871144731 1683349.368887958, 772649.4632381303 1683280.1601435964, 772551.2716263112 1683292.6364360414, 772541.0015650587 1683380.7574129293, 772775.3044470765 1683376.8395927914))"
111,2021,3,"POLYGON ((759827.1574687201 1686119.7325882004, 759844.5924365006 1686098.3385055086, 759850.666256322 1686074.0506277897, 759807.382777913 1686032.3874449597, 759807.1923046513 1686049.5447543021, 759772.9675718565 1686014.8459894015, 759736.7988792135 1686048.7633780402, 759679.3848894639 1686030.9668233455, 759657.4608276675 1686030.7235630732, 759595.5095831605 1685995.6067862336, 759578.1551874181 1686000.063936572, 759540.606397624 1685954.9223701453, 759461.7232367753 1685895.8165292633, 759362.0831423388 1685934.7875787169, 759371.3403796011 1685933.5617004207, 759487.9479528391 1686021.9796581254, 759574.1439866264 1686051.608340736, 759763.8014371119 1686114.3795844673, 759806.5938376287 1686103.451914597, 759827.1574687201 1686119.7325882004))"
112,2021,2,"POLYGON ((772770.8830237428 1686921.8040147796, 772816.8172507364 1686937.1756835158, 772857.1065622172 1686938.863503953, 772868.7694007868 1686731.5172979662, 772815.8361720722 1686726.360578273, 772770.8830237428 1686921.8040147796))"
113,2021,3,"POLYGON ((770586.5426036175 1681572.9642097186, 770880.0298280111 1681603.0319296455, 770886.4141771432 1681515.6414394055, 770595.6183121605 1681522.4725884367, 770586.5426036175 1681572.9642097186))"
114,2021,2,"POLYGON ((774100.6828738675 1688038.3218477706, 774081.6746393574 1687991.0440917208, 773853.3815678582 1688082.035189894, 773853.0456489356 1688110.7070003247, 774100.6828738675 1688038.3218477706))"
115,2021,1,"POLYGON ((769726.2258030516 1681825.340611125, 769724.8979877699 1681931.4993672138, 769919.2881580654 1681911.9242292675, 769909.5920539196 1681829.5526291342, 769726.2258030516 1681825.340611125))"
116,2021,2,"POLYGON ((773581.452198461 1687502.4586010354, 773732.8361008337 1687544.9741548584, 773705.8044241754 1687393.3075948549, 773657.7438110883 1687403.5953746769, 773609.2067284524 1687417.8634794008, 773567.513107819 1687435.201090634, 773581.452198461 1687502.4586010354))"
117,2021,2,"POLYGON ((771203.2182712303 1687554.6903502755, 771259.1922755523 1687519.9108407968, 771104.2202529071 1687332.4446352313, 771051.1171788789 1687444.0939327532, 771203.2182712303 1687554.6903502755))"
118,2021,3,"POLYGON ((768470.0551024571 1687060.7012604128, 768481.8227792477 1687234.1018656553, 768504.8910344183 1687237.688092779, 768538.3388399637 1687235.9685980345, 768525.468181246 1687055.6910359329, 768470.0551024571 1687060.7012604128))"
119,2021,2,"POLYGON ((769881.5314056333 1686766.3931989365, 769710.5907076729 1686685.372123282, 769702.7219535687 1686771.1952532497, 769666.259143109 1686829.2317288734, 769758.0891031125 1686863.5046586408, 769806.1628593651 1686898.4911001693, 769850.5946051299 1686848.5181234265, 769881.5314056333 1686766.3931989365))"
120,2021,2,"POLYGON ((770360.4429778723 1687134.290972866, 770355.9109777155 1687228.788580973, 770404.5292872284 1687309.5078495133, 770463.0424345022 1687380.3774282592, 770457.7488021386 1687103.8624237233, 770360.4429778723 1687134.290972866))"
121,2021,3,"POLYGON ((769610.9726612545 1679746.7068371251, 769627.689719514 1679864.0330068695, 769734.2763770025 1679889.1705150132, 769713.4367527706 1679746.9971269148, 769610.9726612545 1679746.7068371251))"
122,2021,1,"POLYGON ((759816.9952030412 1683964.6192766288, 759996.1835332173 1683887.4520253472, 759986.2459973594 1683833.64941845, 759793.8759628438 1683916.8701844472, 759816.9952030412 1683964.6192766288))"
123,2021,3,"POLYGON ((768077.6000002177 1684397.572200026, 767928.3996002311 1684455.915500023, 767944.9474001755 1684600.844300018, 768100.960000148 1684545.1185000208, 768096.2483001895 1684526.0258000197, 768077.6000002177 1684397.572200026))"
124,2021,2,"POLYGON ((771171.8625646725 1681487.8270515946, 771138.8407757796 1681470.506251492, 771094.919167317 1681577.723925446, 771120.2506596743 1681581.3379787798, 771171.8625646725 1681487.8270515946))"
125,2021,3,"POLYGON ((770437.1936627377 1679814.274463141, 770399.6445500642 1679946.766599324, 770480.8283907576 1679955.9495316036, 770527.9711115428 1679764.7981500584, 770458.0204592806 1679808.614862058, 770437.1936627377 1679814.274463141))"
126,2021,3,"POLYGON ((766450.0882532594 1681132.3934206115, 766674.4169405753 1681079.9174479137, 766643.36557101 1680974.05739008, 766453.5199142508 1681038.4390624396, 766450.0882532594 1681132.3934206115))"
127,2021,1,"POLYGON ((763372.7407335716 1682804.8989145833, 763391.7537262263 1682806.219543691, 763428.2962985915 1682471.9584918744, 763407.0518483669 1682468.2879417923, 763372.7407335716 1682804.8989145833))"
128,2021,1,"POLYGON ((768656.0978464114 1674140.3284473605, 768452.8743079924 1674151.3079188345, 768452.9603043089 1674239.3004707156, 768511.488251256 1674227.2616296753, 768620.795133235 1674211.0197435103, 768643.6638545305 1674209.185468326, 768654.5805743492 1674190.8866698022, 768655.7518284785 1674151.8585118158, 768656.0978464114 1674140.3284473605))"
129,2021,3,"POLYGON ((772049.5589452549 1670282.8241780745, 772203.8233594492 1670272.200333321, 772154.3435233899 1670132.0201145308, 772134.499850852 1670127.1416604577, 772025.8278694577 1670139.0657541058, 772049.5589452549 1670282.8241780745))"
130,2021,1,"POLYGON ((771407.7594651269 1682533.8130315114, 771395.7620607337 1682404.235153263, 771359.6754295395 1682382.731018493, 771338.2939674051 1682532.1380451736, 771407.7594651269 1682533.8130315114))"
131,2021,2,"POLYGON ((773976.3247574905 1687707.8122898277, 774057.2100616079 1687684.8453439798, 774008.0838806408 1687529.2654125034, 773937.879745408 1687539.625266595, 773916.7460958945 1687545.245693104, 773937.5235050449 1687615.9052321669, 773976.3247574905 1687707.8122898277))"
132,2021,3,"POLYGON ((774249.9957191977 1675682.7414890588, 774389.711308761 1675699.7581304633, 774382.6802420779 1675647.86096596, 774250.1223783405 1675634.9135366052, 774249.9957191977 1675682.7414890588))"
133,2021,1,"POLYGON ((764677.2729368564 1669267.2872306865, 764682.5108620017 1669212.5453516974, 764649.6232769543 1668998.621499254, 764578.4790891868 1669012.1069339372, 764585.0319944052 1669099.41812816, 764557.8145647603 1669205.5040401644, 764612.515843889 1669219.5116707704, 764626.043146835 1669250.6612760418, 764677.2729368564 1669267.2872306865))"
134,2021,3,"POLYGON ((767642.2754190722 1682076.7078647711, 767649.952072107 1682016.3468828616, 767522.0041490142 1682017.4340043387, 767514.5518623404 1682086.4330316277, 767642.2754190722 1682076.7078647711))"
135,2021,1,"POLYGON ((764172.4450131095 1679910.9970658573, 764195.5571645666 1679920.8886313974, 764299.6927701882 1679628.7923379156, 764268.9226885558 1679621.028758572, 764172.4450131095 1679910.9970658573))"
136,2021,1,"POLYGON ((762895.8725021958 1673743.889793873, 762891.0012173535 1673659.9194884163, 762891.9841064659 1673610.3336538349, 762761.6800007512 1673606.8888527434, 762744.7698737218 1673725.0462591166, 762795.1499958932 1673759.1518397753, 762895.8725021958 1673743.889793873))"
137,2021,1,"POLYGON ((761938.949223912 1677496.9334363614, 761936.282857785 1677591.558035719, 762067.0638368507 1677559.8024145064, 762159.0627709851 1677447.7955950084, 761938.949223912 1677496.9334363614))"
138,2021,3,"POLYGON ((758932.666399644 1675201.7448912093, 758957.7380558765 1675073.049976887, 759010.6675797582 1675022.0435296383, 758785.0579046806 1675032.1850189867, 758800.2582837439 1675204.9397059612, 758932.666399644 1675201.7448912093))"
139,2021,1,"POLYGON ((760280.7681321178 1673287.0075220447, 759935.3773343296 1673293.4946700474, 759937.7716113656 1673320.2009158432, 760130.9234674983 1673309.9311642977, 760274.4557982346 1673313.2856840324, 760280.7681321178 1673287.0075220447))"
140,2021,2,"POLYGON ((760191.2912271777 1670593.6775894733, 760101.9723769403 1670578.5240417302, 760095.7096086607 1670551.443163482, 760048.0441494694 1670553.132652278, 760043.3679135432 1670675.077710619, 760137.2204873533 1670698.47315612, 760137.0870561124 1670691.0544704979, 760181.4138944851 1670699.5132790697, 760191.2912271777 1670593.6775894733))"
141,2021,1,"POLYGON ((765706.722613729 1678216.172445606, 765978.380417156 1678297.2937802454, 765984.7439368103 1678200.4945315155, 765736.6461697997 1678127.7213125108, 765706.722613729 1678216.172445606))"
142,2021,1,"POLYGON ((767609.9952485582 1671504.536751091, 767690.8354522033 1671527.2629173952, 767760.7809446974 1671277.6282592523, 767671.0074386541 1671255.3543087032, 767609.9952485582 1671504.536751091))"
143,2021,2,"POLYGON ((772242.6143571779 1686067.9409532666, 772439.1099423345 1686079.96934816, 772452.8645560145 1686037.7238139973, 772254.6189048815 1686027.3941352686, 772242.6143571779 1686067.9409532666))"
144,2021,4,"POLYGON ((772891.217146329 1679815.3960241664, 772887.4082497414 1679732.2089730925, 772855.6599534906 1679799.5912746964, 772868.1049378039 1679814.508097272, 772891.217146329 1679815.3960241664))"
145,2021,3,"POLYGON ((770779.8905453077 1677223.278242306, 770781.5276142869 1677075.9707594388, 770714.6663589834 1677087.756190189, 770724.8659279291 1677205.7960644625, 770779.8905453077 1677223.278242306))"
146,2021,3,"POLYGON ((770865.8228467014 1674394.5370869916, 770865.108996924 1674325.4226638458, 770716.5690013415 1674336.8167871144, 770717.7030394508 1674395.5006461425, 770865.8228467014 1674394.5370869916))"
147,2021,1,"POLYGON ((765086.9629630103 1681635.8568105805, 764860.8536765868 1681580.3846850714, 764854.874483553 1681671.9846030807, 765072.6896500443 1681700.2392763582, 765086.9629630103 1681635.8568105805))"
148,2021,1,"POLYGON ((760619.1652798601 1676285.7700087165, 760668.7725664156 1676263.0709604928, 760608.1729800618 1676122.8003771727, 760558.274527935 1676152.3601122403, 760619.1652798601 1676285.7700087165))"
149,2021,3,"POLYGON ((767254.5880892936 1681294.2094095922, 767405.6555509962 1681293.051417682, 767389.2209106472 1681140.746792333, 767230.1455390363 1681136.9425980477, 767254.5880892936 1681294.2094095922))"
150,2021,3,"POLYGON ((773756.8548712435 1682878.8741532727, 773741.8454317525 1682820.0191609852, 773503.6609175749 1682879.573387047, 773519.1069752323 1682891.8216283007, 773591.6054924417 1682897.8710304024, 773633.9118013514 1682893.1609840284, 773643.1370113327 1682894.9293804674, 773726.3574515523 1682885.0504242387, 773756.8548712435 1682878.8741532727))"
151,2021,3,"POLYGON ((774453.8009938064 1676115.5807631155, 774524.6611831764 1676116.406700769, 774558.5460904182 1676051.0361000982, 774582.5716132587 1676028.8407461902, 774591.8986858107 1675985.2164468954, 774566.8455938422 1676003.3033072406, 774452.5246427151 1676003.6315384542, 774453.8009938064 1676115.5807631155))"
152,2021,4,"POLYGON ((774070.8795648857 1673810.1094180264, 774122.3664859913 1673858.979992388, 774163.1159793667 1673721.2801102898, 774175.307335647 1673616.2416220591, 774115.713268368 1673617.098976778, 774070.8795648857 1673810.1094180264))"
153,2021,3,"POLYGON ((773944.080882112 1673652.3054302146, 774109.2597032241 1673617.1346911713, 774107.1558876664 1673511.2657963054, 773940.26906454 1673536.0095503049, 773940.5325385631 1673541.1055375368, 773929.015962586 1673588.1367205097, 773944.080882112 1673652.3054302146))"
154,2021,3,"POLYGON ((773536.7249104611 1671439.137701611, 773668.567037991 1671423.0612584527, 773665.6926384527 1671364.7916626767, 773640.506271461 1671347.6711211458, 773520.4737975551 1671347.0558250053, 773536.7249104611 1671439.137701611))"
155,2021,1,"POLYGON ((766141.1487278269 1674036.9152932658, 766225.173817985 1674062.552118232, 766361.0069928113 1674147.782837338, 766375.8762346472 1674107.2095894876, 766406.9824440475 1674114.4250478505, 766408.3754332683 1674086.3204734377, 766430.956797603 1674086.5756263144, 766449.0397277909 1674018.5826527523, 766362.7426384699 1674041.7423990914, 766214.3929460547 1673998.21874718, 766143.345325642 1674004.2807304752, 766141.1487278269 1674036.9152932658))"
156,2021,1,"POLYGON ((763346.9887761076 1681239.415936833, 763519.9763560224 1681296.3793867254, 763455.0343352293 1680971.2751086717, 763361.1574241009 1680973.1002405814, 763346.9887761076 1681239.415936833))"
157,2021,1,"POLYGON ((762089.9586001422 1685094.9496000186, 762020.990300165 1684399.3203000159, 762004.3027002024 1684397.9503000248, 761935.5099001601 1684392.1662000238, 761974.9893001897 1684585.658200014, 761991.6461001403 1684582.2596000235, 761995.0447001201 1684598.916400014, 761997.9841000999 1684598.31670002, 762001.9825001472 1684617.9130000162, 761976.5073001693 1684623.110800014, 761929.3246001275 1684391.6462000175, 761925.5690001149 1684391.3304000131, 762048.5356001977 1685100.2411000167, 762089.9586001422 1685094.9496000186))"
158,2021,1,"POLYGON ((763666.8291381912 1682760.3775862663, 763707.2033782138 1683060.852011179, 763785.7422424899 1683045.6827172753, 763748.8778844438 1682758.2003895896, 763666.8291381912 1682760.3775862663))"
159,2021,2,"POLYGON ((771657.4636828133 1673556.3292569206, 771685.1711174567 1673559.8590949897, 771686.9971052351 1673541.3908883166, 771710.2199035194 1673542.1012469404, 771722.5237527817 1673482.3466918925, 771676.5838465628 1673483.6996676174, 771674.6571457207 1673510.9131191107, 771657.5116403425 1673514.8120654142, 771657.4636828133 1673556.3292569206))"
160,2021,1,"POLYGON ((766189.8900549456 1676937.5102934088, 766326.6084798351 1676980.9053528942, 766321.9760651042 1677057.685752192, 766457.6322587542 1677099.8518983352, 766498.7162991499 1676966.246979723, 766209.2138668502 1676892.780581397, 766189.8900549456 1676937.5102934088))"
161,2021,1,"POLYGON ((769798.5347774986 1674987.8738381704, 769764.5150814044 1675122.5537829543, 769762.707677509 1675167.703846601, 769793.0381118746 1675167.3868318668, 769798.5347774986 1674987.8738381704))"
162,2021,3,"POLYGON ((767349.2553410482 1680851.223506954, 767316.0071300679 1680554.472473804, 767122.2924889056 1680557.6554704509, 767132.7513608187 1680623.0800679103, 767133.030047999 1680635.5062224984, 767130.8690301314 1680643.1331533792, 767177.3272307348 1680643.3882065753, 767221.9257233101 1680643.6162575863, 767228.9438115424 1680681.1509293723, 767254.6160873843 1680801.7219846644, 767349.2553410482 1680851.223506954))"
163,2021,1,"POLYGON ((766165.7470483317 1679844.9733859154, 766179.4494100986 1679842.7242913893, 766178.3149855753 1679860.2892668995, 766202.7074031252 1679849.5236471056, 766208.3800093576 1679865.9554252692, 766243.5504805358 1679848.9570902723, 766512.5631923988 1679806.2775045708, 766505.8758850379 1679786.9975128109, 766492.3565739067 1679744.6373125173, 766168.7307971506 1679812.7510484008, 766165.7470483317 1679844.9733859154))"
164,2021,3,"POLYGON ((766648.7438490626 1672963.1165789163, 766759.441721007 1672970.0140513733, 766831.219821451 1672595.2970095137, 766722.3470740726 1672579.009770227, 766648.7438490626 1672963.1165789163))"
